EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,HourlyRate,NumCompaniesWorked,Over18,OverTime,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager
VK12320,46,46-55,No,Travel_Rarely,717,Operations,13,4,Life Sciences,1,1727,3,Male,3,2,Healthcare Representative,2,Single,14224,0-3 LPA,88.9,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
VK12360,46,46-55,No,Travel_Rarely,1277,IT,2,3,Life Sciences,1,1732,3,Male,3,3,Sales Executive,4,Married,41738,3-6 LPA,260.86,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
VK12780,46,46-55,No,Travel_Rarely,734,Operations,2,4,Medical,1,1789,3,Male,3,5,Research Director,4,Married,26150,3-6 LPA,163.44,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
VK12860,46,46-55,No,Non-Travel,849,IT,26,2,Life Sciences,1,1801,2,Male,2,2,Sales Executive,2,Single,64731,6-10 LPA,404.57,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
VK12990,46,46-55,Yes,Travel_Rarely,261,Operations,21,2,Medical,1,1821,4,Female,3,2,Healthcare Representative,2,Married,50688,6-10 LPA,316.8,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
VK13230,46,46-55,No,Travel_Rarely,706,Operations,2,2,Life Sciences,1,1857,4,Male,3,3,Manufacturing Director,4,Married,74509,6-10 LPA,465.68,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
VK13280,46,46-55,No,Travel_Rarely,1319,IT,3,3,Technical Degree,1,1863,1,Female,4,4,Sales Executive,1,Married,9577,0-3 LPA,59.86,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
VK13340,46,46-55,Yes,Travel_Rarely,1254,IT,10,3,Life Sciences,1,1869,3,Female,3,3,Sales Executive,2,Married,9070,0-3 LPA,56.69,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
VK2720,47,46-55,Yes,Non-Travel,666,Operations,29,4,Life Sciences,1,376,1,Male,3,3,Manager,2,Married,9666,0-3 LPA,60.41,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9
VK3300,47,46-55,No,Travel_Rarely,1482,Operations,5,5,Life Sciences,1,447,4,Male,3,5,Research Director,3,Married,58761,6-10 LPA,367.26,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1
VK3480,47,46-55,No,Travel-Frequently,1309,IT,4,1,Medical,1,467,2,Male,3,2,Sales Representative,3,Single,37368,3-6 LPA,233.55,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0
VK4290,47,46-55,No,Travel_Rarely,983,Operations,2,2,Medical,1,574,1,Female,3,2,Manufacturing Director,4,Married,7783,0-3 LPA,48.64,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4
VK5330,47,46-55,No,Travel_Rarely,703,IT,14,4,Marketing,1,728,4,Male,3,2,Sales Executive,1,Single,42914,3-6 LPA,268.21,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
VK5450,47,46-55,No,Travel-Frequently,217,IT,3,3,Medical,1,746,4,Female,3,4,Sales Executive,3,Single,71507,6-10 LPA,446.92,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
VK5670,47,46-55,Yes,Travel-Frequently,719,IT,27,2,Life Sciences,1,785,2,Female,4,2,Sales Executive,3,Single,80026,6-10 LPA,500.16,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
VK5930,47,46-55,No,Travel_Rarely,202,Operations,2,2,Other,1,820,3,Female,3,4,Manager,4,Married,68526,6-10 LPA,428.29,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
VK6520,47,46-55,No,Travel_Rarely,249,IT,2,2,Marketing,1,903,3,Female,3,2,Sales Executive,4,Married,71835,6-10 LPA,448.97,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7
VK6660,47,46-55,No,Travel_Rarely,1454,IT,2,4,Life Sciences,1,925,4,Female,2,1,Sales Representative,4,Single,46765,3-6 LPA,292.28,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
VK7080,47,46-55,No,Travel-Frequently,1379,Operations,16,4,Medical,1,987,3,Male,4,2,Manufacturing Director,3,Single,20956,0-3 LPA,130.98,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7
VK7200,47,46-55,No,Travel_Rarely,955,IT,4,2,Life Sciences,1,1003,4,Female,3,2,Sales Executive,4,Single,88895,10+ LPA,555.59,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
VK10210,47,46-55,No,Travel_Rarely,465,Operations,1,3,Technical Degree,1,1438,1,Male,3,1,Research Scientist,4,Married,47240,3-6 LPA,295.25,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
VK10250,47,46-55,No,Travel_Rarely,359,Operations,2,4,Medical,1,1443,1,Female,3,4,Research Director,3,Married,38148,3-6 LPA,238.42,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
VK10680,47,46-55,No,Travel_Rarely,571,IT,14,3,Medical,1,1503,3,Female,3,2,Sales Executive,3,Married,95270,10+ LPA,595.44,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
VK11550,47,46-55,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,3,5,Manager,3,Married,5757,0-3 LPA,35.98,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0
VK11950,47,46-55,No,Travel_Rarely,1225,IT,2,4,Life Sciences,1,1676,2,Female,4,4,Manager,2,Married,20097,0-3 LPA,125.61,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
VK12240,47,46-55,Yes,Travel-Frequently,1093,IT,9,3,Life Sciences,1,1716,3,Male,1,4,Sales Executive,3,Married,11395,0-3 LPA,71.22,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10
VK12350,47,46-55,No,Non-Travel,543,IT,2,4,Marketing,1,1731,3,Male,3,2,Sales Executive,2,Married,17241,0-3 LPA,107.76,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0
VK13040,47,46-55,No,Travel_Rarely,1001,Operations,4,3,Life Sciences,1,1827,3,Female,2,3,Manufacturing Director,2,Married,28696,3-6 LPA,179.35,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
VK13220,47,46-55,No,Travel_Rarely,207,Operations,9,4,Life Sciences,1,1856,2,Female,3,1,Laboratory Technician,3,Single,71480,6-10 LPA,446.75,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
VK13710,47,46-55,No,Non-Travel,1169,Operations,14,4,Technical Degree,1,1934,3,Male,3,2,Research Scientist,2,Married,47163,3-6 LPA,294.77,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
VK14150,47,46-55,No,Travel_Rarely,1180,Operations,25,3,Medical,1,1993,1,Male,3,3,Healthcare Representative,3,Single,20816,0-3 LPA,130.1,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
VK14220,47,46-55,No,Non-Travel,1162,Operations,1,1,Medical,1,2000,3,Female,3,3,Research Director,2,Married,50840,6-10 LPA,317.75,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
VK0510,48,46-55,Yes,Travel_Rarely,626,Operations,1,2,Life Sciences,1,64,1,Male,2,3,Laboratory Technician,3,Single,53853,6-10 LPA,336.58,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0
VK3530,48,46-55,No,Travel_Rarely,530,IT,29,1,Medical,1,473,1,Female,3,3,Manager,3,Married,25917,3-6 LPA,161.98,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0
VK4450,48,46-55,No,Travel_Rarely,163,IT,2,5,Marketing,1,595,2,Female,3,2,Sales Executive,4,Married,97731,10+ LPA,610.82,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7
VK4930,48,46-55,No,Travel_Rarely,1236,Operations,1,4,Life Sciences,1,664,4,Female,2,4,Manager,1,Married,22566,0-3 LPA,141.04,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2
VK5210,48,46-55,No,Travel_Rarely,817,IT,2,1,Marketing,1,712,2,Male,4,2,Sales Executive,2,Married,76452,6-10 LPA,477.82,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
VK6790,48,46-55,No,Travel_Rarely,1469,Operations,20,4,Medical,1,945,4,Male,3,1,Research Scientist,3,Married,63823,6-10 LPA,398.89,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0
VK7360,48,46-55,No,Travel_Rarely,277,Operations,6,3,Life Sciences,1,1022,1,Male,2,2,Healthcare Representative,3,Single,21806,0-3 LPA,136.29,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2
VK7370,48,46-55,No,Travel_Rarely,1355,Operations,4,4,Life Sciences,1,1024,3,Male,2,3,Healthcare Representative,3,Single,76520,6-10 LPA,478.25,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8
VK8050,48,46-55,No,Non-Travel,1262,Operations,1,4,Medical,1,1116,1,Male,4,4,Manager,4,Single,2759,0-3 LPA,17.24,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1
VK9020,48,46-55,No,Travel_Rarely,969,Operations,2,2,Technical Degree,1,1258,4,Male,4,1,Laboratory Technician,2,Single,42949,3-6 LPA,268.43,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
VK9050,48,46-55,No,Travel_Rarely,715,Operations,1,3,Life Sciences,1,1263,4,Male,2,5,Research Director,4,Single,93374,10+ LPA,583.59,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
VK9700,48,46-55,No,Travel_Rarely,855,Operations,4,3,Life Sciences,1,1363,4,Male,3,3,Manufacturing Director,4,Single,3482,0-3 LPA,21.76,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
VK10390,48,46-55,No,Travel_Rarely,1221,IT,7,3,Marketing,1,1466,3,Male,3,2,Sales Executive,1,Married,25442,3-6 LPA,159.01,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
VK11040,48,46-55,No,Travel_Rarely,492,IT,16,4,Life Sciences,1,1557,3,Female,3,2,Sales Executive,3,Married,34719,3-6 LPA,216.99,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
VK11150,48,46-55,No,Travel_Rarely,1108,Operations,15,4,Other,1,1576,3,Female,3,1,Research Scientist,1,Married,59066,6-10 LPA,369.16,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6
VK11670,48,46-55,No,Travel-Frequently,365,Operations,4,5,Medical,1,1644,3,Male,2,4,Manager,4,Married,94501,10+ LPA,590.63,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2
VK12050,48,46-55,Yes,Travel-Frequently,708,IT,7,2,Medical,1,1691,4,Female,3,1,Sales Representative,3,Married,3079,0-3 LPA,19.24,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7
VK13320,48,46-55,No,Travel_Rarely,1224,Operations,10,3,Life Sciences,1,1867,4,Male,2,5,Research Director,2,Married,3717,0-3 LPA,23.23,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
VK13520,48,46-55,No,Travel-Frequently,117,Operations,22,3,Medical,1,1900,4,Female,3,4,Manager,4,Single,60676,6-10 LPA,379.22,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
VK0020,49,46-55,No,Travel-Frequently,279,Operations,8,1,Life Sciences,1,2,3,Male,2,2,Research Scientist,2,Married,28952,3-6 LPA,180.95,1,Y,No,23,4,4,80,1,10,3,3,10,7,1,7
VK1300,49,46-55,No,Travel_Rarely,470,Operations,20,4,Medical,1,170,3,Female,3,2,Manufacturing Director,1,Married,87444,10+ LPA,546.52,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
VK2020,49,46-55,No,Non-Travel,1002,Operations,18,4,Life Sciences,1,275,4,Male,3,2,Manufacturing Director,4,Single,43460,3-6 LPA,271.62,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7
VK2910,49,46-55,No,Travel-Frequently,636,Operations,10,4,Life Sciences,1,396,3,Female,3,5,Research Director,1,Single,91397,10+ LPA,571.23,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2
VK3170,49,46-55,No,Travel_Rarely,1091,Operations,1,2,Technical Degree,1,431,3,Female,2,4,Healthcare Representative,3,Single,73847,6-10 LPA,461.54,7,Y,Yes,12,3,4,80,0,25,2,3,7,1,0,7
VK3760,49,46-55,No,Travel_Rarely,1261,Operations,7,3,Other,1,499,2,Male,2,3,Healthcare Representative,3,Single,94607,10+ LPA,591.29,8,Y,No,24,4,3,80,0,26,2,3,5,2,0,0
VK4740,49,46-55,No,Travel_Rarely,1245,Operations,18,4,Life Sciences,1,638,4,Male,2,5,Research Director,3,Married,90106,10+ LPA,563.16,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9
VK6080,49,46-55,Yes,Travel_Rarely,1184,IT,11,3,Marketing,1,840,3,Female,3,3,Sales Executive,4,Married,19449,0-3 LPA,121.56,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
VK6400,49,46-55,No,Travel_Rarely,1418,Operations,1,3,Technical Degree,1,887,3,Female,3,1,Research Scientist,1,Married,34536,3-6 LPA,215.85,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
VK6780,49,46-55,No,Travel_Rarely,527,Operations,8,2,Other,1,944,1,Female,3,3,Laboratory Technician,2,Married,65077,6-10 LPA,406.73,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7
VK8220,49,46-55,No,Travel_Rarely,174,IT,8,4,Technical Degree,1,1138,4,Male,2,4,Sales Executive,2,Married,39258,3-6 LPA,245.36,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
VK9000,49,46-55,No,Travel_Rarely,1098,Operations,4,2,Medical,1,1256,1,Male,2,5,Manager,3,Married,49302,3-6 LPA,308.14,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
VK10070,49,46-55,Yes,Travel-Frequently,1475,Operations,28,2,Life Sciences,1,1420,1,Male,2,2,Laboratory Technician,1,Single,29865,3-6 LPA,186.66,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
VK10450,49,46-55,No,Travel_Rarely,1495,Operations,5,4,Technical Degree,1,1473,1,Male,3,2,Healthcare Representative,3,Married,7645,0-3 LPA,47.78,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
VK10550,49,46-55,No,Travel_Rarely,1490,Operations,7,4,Life Sciences,1,1484,3,Male,3,3,Healthcare Representative,2,Married,39000,3-6 LPA,243.75,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
VK10720,49,46-55,No,Travel_Rarely,271,Operations,3,2,Medical,1,1509,3,Female,2,2,Laboratory Technician,1,Married,27737,3-6 LPA,173.36,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
VK11480,49,46-55,No,Travel_Rarely,722,Operations,25,4,Life Sciences,1,1617,3,Female,3,1,Laboratory Technician,1,Married,12485,0-3 LPA,78.03,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
VK11770,49,46-55,No,Travel_Rarely,301,Operations,22,4,Other,1,1655,1,Female,3,4,Research Director,2,Married,39565,3-6 LPA,247.28,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2
VK11820,49,46-55,No,Travel_Rarely,465,Operations,6,1,Life Sciences,1,1661,3,Female,2,4,Healthcare Representative,3,Married,26522,3-6 LPA,165.76,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12
VK11930,49,46-55,No,Travel_Rarely,464,Operations,16,3,Medical,1,1674,4,Female,3,1,Laboratory Technician,1,Married,66155,6-10 LPA,413.47,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
VK11960,49,46-55,No,Travel_Rarely,809,Operations,1,3,Life Sciences,1,1677,3,Male,3,4,Manager,3,Single,56168,6-10 LPA,351.05,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0
VK12550,49,46-55,No,Travel_Rarely,1313,IT,11,4,Marketing,1,1757,4,Female,3,2,Sales Executive,4,Single,53487,6-10 LPA,334.29,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
VK13780,49,46-55,No,Travel-Frequently,1064,Operations,2,1,Life Sciences,1,1941,2,Male,3,5,Research Director,4,Married,13342,0-3 LPA,83.39,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
VK14690,49,46-55,No,Travel-Frequently,1023,IT,2,3,Medical,1,2065,4,Male,2,2,Sales Executive,2,Married,41806,3-6 LPA,261.29,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
VK14690,49,46-55,No,Travel-Frequently,1023,IT,2,3,Medical,1,2065,4,Male,2,2,Sales Executive,2,Married,49770,3-6 LPA,311.06,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
VK0370,50,46-55,Yes,Travel_Rarely,869,IT,3,2,Marketing,1,47,1,Male,2,1,Sales Representative,3,Married,79623,6-10 LPA,497.64,1,Y,Yes,14,3,3,80,0,3,2,3,3,2,0,2
VK0630,50,46-55,No,Travel_Rarely,989,Operations,7,2,Medical,1,80,2,Female,2,5,Research Director,3,Married,76629,6-10 LPA,478.93,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8
VK1070,50,46-55,No,Travel-Frequently,1115,Operations,1,3,Life Sciences,1,141,1,Female,3,5,Research Director,2,Married,53603,6-10 LPA,335.02,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7
VK1320,50,46-55,No,Travel-Frequently,809,IT,12,3,Marketing,1,174,3,Female,3,3,Sales Executive,4,Single,82974,6-10 LPA,518.59,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
VK1660,50,46-55,No,Travel_Rarely,1452,Operations,11,3,Life Sciences,1,226,3,Female,3,5,Manager,2,Single,27399,3-6 LPA,171.24,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4
VK1840,50,46-55,No,Travel_Rarely,328,Operations,1,3,Medical,1,249,3,Male,2,1,Laboratory Technician,3,Married,86382,10+ LPA,539.89,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
VK2340,50,46-55,No,Travel_Rarely,854,IT,1,4,Medical,1,323,4,Female,3,5,Manager,4,Married,82244,6-10 LPA,514.02,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
VK2800,50,46-55,No,Travel_Rarely,797,Operations,4,1,Life Sciences,1,385,1,Male,3,5,Research Director,2,Married,77534,6-10 LPA,484.59,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6
VK3680,50,46-55,No,Travel_Rarely,1046,Operations,10,3,Technical Degree,1,491,4,Male,2,3,Healthcare Representative,4,Single,56106,6-10 LPA,350.66,6,Y,No,15,3,4,80,0,20,2,3,4,3,1,3
VK4260,50,46-55,No,Travel_Rarely,1099,Operations,29,4,Life Sciences,1,569,2,Male,2,4,Manager,3,Married,31678,3-6 LPA,197.99,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7
VK4780,50,46-55,No,Travel-Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,3,5,Manager,2,Married,77218,6-10 LPA,482.61,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7
VK5240,50,46-55,No,Travel_Rarely,1207,Operations,28,1,Medical,1,716,4,Male,4,1,Laboratory Technician,3,Married,64230,6-10 LPA,401.44,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
VK5290,50,46-55,Yes,Travel-Frequently,562,IT,8,2,Technical Degree,1,723,2,Male,3,2,Sales Executive,3,Married,75055,6-10 LPA,469.09,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3
VK5400,50,46-55,No,Travel_Rarely,316,IT,8,4,Marketing,1,738,4,Male,3,1,Sales Representative,2,Married,57373,6-10 LPA,358.58,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
VK5890,50,46-55,No,Travel_Rarely,691,Operations,2,3,Medical,1,815,3,Male,3,4,Research Director,3,Married,32480,3-6 LPA,203,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
VK6540,50,46-55,No,Non-Travel,881,Operations,2,4,Life Sciences,1,905,1,Male,3,4,Manager,1,Single,86230,10+ LPA,538.94,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
VK7150,50,46-55,No,Travel_Rarely,1126,Operations,1,2,Medical,1,997,4,Male,3,4,Research Director,4,Married,69836,6-10 LPA,436.48,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3
VK7220,50,46-55,No,Travel_Rarely,939,Operations,24,3,Life Sciences,1,1005,4,Male,3,4,Manufacturing Director,3,Married,73258,6-10 LPA,457.86,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5
VK7430,50,46-55,No,Travel_Rarely,804,Operations,9,3,Life Sciences,1,1030,1,Male,3,1,Laboratory Technician,4,Married,40986,3-6 LPA,256.16,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0
VK7520,50,46-55,No,Non-Travel,145,IT,1,3,Life Sciences,1,1040,4,Female,3,2,Sales Executive,3,Married,25160,3-6 LPA,157.25,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13
VK7670,50,46-55,No,Travel_Rarely,1464,Operations,2,4,Medical,1,1061,2,Male,3,5,Research Director,3,Married,86595,10+ LPA,541.22,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7
VK8020,50,46-55,Yes,Travel-Frequently,959,IT,1,4,Other,1,1113,4,Male,3,2,Sales Executive,3,Single,80111,6-10 LPA,500.69,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0
VK8680,50,46-55,No,Travel-Frequently,1421,Operations,2,3,Medical,1,1215,4,Female,3,4,Manager,1,Married,65929,6-10 LPA,412.06,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2
VK9460,50,46-55,No,Travel_Rarely,1322,Operations,28,3,Life Sciences,1,1317,4,Female,3,4,Research Director,1,Married,74506,6-10 LPA,465.66,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
VK10870,50,46-55,No,Travel-Frequently,333,Operations,22,5,Medical,1,1539,3,Male,1,4,Research Director,4,Single,35911,3-6 LPA,224.44,1,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9
VK11270,50,46-55,No,Travel_Rarely,264,IT,9,3,Marketing,1,1591,3,Male,3,5,Manager,3,Married,88127,10+ LPA,550.79,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0
VK11390,50,46-55,No,Travel-Frequently,1234,Operations,20,5,Medical,1,1606,2,Male,3,4,Healthcare Representative,3,Married,32821,3-6 LPA,205.13,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13
VK11780,50,46-55,No,Travel_Rarely,813,Operations,17,5,Life Sciences,1,1656,4,Female,2,3,Research Director,1,Married,76039,6-10 LPA,475.24,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11
VK14530,50,46-55,Yes,Travel-Frequently,878,IT,1,4,Life Sciences,1,2044,2,Male,3,2,Sales Executive,3,Single,61535,6-10 LPA,384.59,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1
VK14620,50,46-55,Yes,Travel_Rarely,410,IT,28,3,Marketing,1,2055,4,Male,2,3,Sales Executive,1,Married,85458,10+ LPA,534.11,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0
VK14620,50,46-55,Yes,Travel_Rarely,410,IT,28,3,Marketing,1,2055,4,Male,2,3,Sales Executive,1,Married,13175,0-3 LPA,82.34,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0
VK0880,51,46-55,No,Travel_Rarely,432,Operations,9,4,Life Sciences,1,116,4,Male,3,1,Laboratory Technician,4,Married,55771,6-10 LPA,348.57,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3
VK0920,51,46-55,No,Travel_Rarely,632,IT,21,4,Marketing,1,120,3,Male,3,2,Sales Executive,4,Single,87925,10+ LPA,549.53,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0
VK1110,51,46-55,No,Travel-Frequently,1456,Operations,1,4,Medical,1,145,1,Female,2,3,Healthcare Representative,1,Single,67358,6-10 LPA,420.99,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8
VK1240,51,46-55,No,Travel_Rarely,684,Operations,6,3,Life Sciences,1,162,1,Male,3,5,Research Director,3,Single,18327,0-3 LPA,114.54,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15
VK1370,51,46-55,Yes,Travel-Frequently,1150,Operations,8,4,Life Sciences,1,179,1,Male,1,3,Manufacturing Director,4,Single,48057,3-6 LPA,300.36,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3
VK1570,51,46-55,No,Travel_Rarely,1169,Operations,7,4,Medical,1,211,2,Male,2,2,Manufacturing Director,3,Married,7150,0-3 LPA,44.69,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0
VK1900,51,46-55,No,Travel_Rarely,313,Operations,3,3,Medical,1,258,4,Female,3,4,Healthcare Representative,2,Single,5425,0-3 LPA,33.91,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
VK2140,51,46-55,No,Travel_Rarely,1469,Operations,8,4,Life Sciences,1,296,2,Male,2,3,Research Director,2,Married,17032,0-3 LPA,106.45,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
VK2590,51,46-55,No,Travel_Rarely,833,Operations,1,3,Life Sciences,1,353,3,Male,3,1,Research Scientist,4,Married,3198,0-3 LPA,19.99,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,
VK3000,51,46-55,No,Travel_Rarely,1302,Operations,2,3,Medical,1,408,4,Male,1,2,Manufacturing Director,2,Married,61500,6-10 LPA,384.38,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2
VK3770,51,46-55,No,Travel_Rarely,1178,IT,14,2,Life Sciences,1,500,3,Female,3,2,Sales Executive,4,Married,54394,6-10 LPA,339.96,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7
VK6170,51,46-55,No,Travel_Rarely,1318,IT,26,4,Marketing,1,851,1,Female,3,4,Manager,3,Married,21079,0-3 LPA,131.74,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
VK7800,51,46-55,Yes,Travel_Rarely,1323,Operations,4,4,Life Sciences,1,1081,1,Male,3,1,Research Scientist,3,Married,37220,3-6 LPA,232.62,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7
VK9190,51,46-55,No,Travel-Frequently,237,IT,9,3,Life Sciences,1,1282,4,Male,3,5,Manager,2,Single,42874,3-6 LPA,267.96,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
VK9310,51,46-55,No,Travel-Frequently,968,Operations,6,2,Medical,1,1297,2,Female,2,1,Laboratory Technician,3,Single,14859,0-3 LPA,92.87,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
VK9630,51,46-55,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,3,4,Manager,2,Married,51460,6-10 LPA,321.62,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
VK9720,51,46-55,No,Travel_Rarely,1405,Operations,11,2,Technical Degree,1,1367,4,Female,2,4,Manufacturing Director,2,Single,32419,3-6 LPA,202.62,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
VK9880,51,46-55,No,Travel-Frequently,541,IT,2,3,Marketing,1,1391,2,Male,3,3,Sales Executive,2,Married,9705,0-3 LPA,60.66,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
